Data Level,SCHOOL_YEAR,REPORTING_PERIOD,DISTRICT_NUMBER,DISTRICT_NAME,EMPLOYMENT_CATEGORY,GENDER,HEADCOUNT,FTE_VALUE,AVERAGE_AGE,AVERAGE_ANNUAL_SALARY_PER_FTE
District Level,2022/2023,Q4,63,Saanich,Educator,Male,163,150.989,43,90050
District Level,2022/2023,Q4,63,Saanich,Educator,Female,430,372.9118,44,87583
District Level,2022/2023,Q4,63,Saanich,Teacher,All,551,481.9008,43,85041
District Level,2022/2023,Q4,63,Saanich,Teacher,Male,145,132.989,43,84315
District Level,2022/2023,Q4,63,Saanich,Teacher,Female,406,348.9118,44,85318
District Level,2022/2023,Q1,64,Gulf Islands,Administrator,All,19,18.55,49,132109
District Level,2022/2023,Q1,64,Gulf Islands,Administrator,Male,Msk,Msk,Msk,Msk
District Level,2022/2023,Q1,64,Gulf Islands,Administrator,Female,Msk,Msk,Msk,Msk
District Level,2022/2023,Q1,64,Gulf Islands,Educator,All,122,109.9424,49,91265
District Level,2022/2023,Q1,64,Gulf Islands,Educator,Male,37,34.1106,47,96833
District Level,2022/2023,Q1,64,Gulf Islands,Educator,Female,85,75.8318,50,88984
District Level,2022/2023,Q1,64,Gulf Islands,Teacher,All,103,91.3924,49,83750
District Level,2022/2023,Q1,64,Gulf Islands,Teacher,Male,29,26.1106,47,84350
District Level,2022/2023,Q1,64,Gulf Islands,Teacher,Female,74,65.2818,50,83534
District Level,2022/2023,Q4,64,Gulf Islands,Administrator,All,17,16.55,50,138291
District Level,2022/2023,Q4,64,Gulf Islands,Administrator,Male,Msk,Msk,Msk,Msk
District Level,2022/2023,Q4,64,Gulf Islands,Administrator,Female,Msk,Msk,Msk,Msk
District Level,2022/2023,Q4,64,Gulf Islands,Educator,All,135,118.0244,49,92737
District Level,2022/2023,Q4,64,Gulf Islands,Educator,Male,41,39.1463,47,99015
District Level,2022/2023,Q4,64,Gulf Islands,Educator,Female,94,78.8781,50,90290
District Level,2022/2023,Q4,64,Gulf Islands,Teacher,All,118,101.4744,49,86768
District Level,2022/2023,Q4,64,Gulf Islands,Teacher,Male,33,31.1463,46,87401
District Level,2022/2023,Q4,64,Gulf Islands,Teacher,Female,85,70.3281,50,86552
District Level,2022/2023,Q1,67,Okanagan Skaha,Administrator,All,37,36,49,131383
District Level,2022/2023,Q1,67,Okanagan Skaha,Administrator,Male,22,21,50,136842
District Level,2022/2023,Q1,67,Okanagan Skaha,Administrator,Female,15,15,47,123375
District Level,2022/2023,Q1,67,Okanagan Skaha,Educator,All,415,390.154,44,86325
District Level,2022/2023,Q1,67,Okanagan Skaha,Educator,Male,130,125.199,45,90978
District Level,2022/2023,Q1,67,Okanagan Skaha,Educator,Female,285,264.955,44,84386
District Level,2022/2023,Q1,67,Okanagan Skaha,Teacher,All,378,354.154,44,82801
District Level,2022/2023,Q1,67,Okanagan Skaha,Teacher,Male,108,104.199,44,83095
District Level,2022/2023,Q1,67,Okanagan Skaha,Teacher,Female,270,249.955,44,82691
District Level,2022/2023,Q4,67,Okanagan Skaha,Administrator,All,38,37,50,133573
District Level,2022/2023,Q4,67,Okanagan Skaha,Administrator,Male,22,21,51,145001
District Level,2022/2023,Q4,67,Okanagan Skaha,Administrator,Female,16,16,49,118784
District Level,2022/2023,Q4,67,Okanagan Skaha,Educator,All,430,405.441,45,89982
District Level,2022/2023,Q4,67,Okanagan Skaha,Educator,Male,133,127.164,46,94815
District Level,2022/2023,Q4,67,Okanagan Skaha,Educator,Female,297,278.277,44,88041
District Level,2022/2023,Q4,67,Okanagan Skaha,Teacher,All,392,368.441,44,86642
District Level,2022/2023,Q4,67,Okanagan Skaha,Teacher,Male,111,106.164,45,86637
District Level,2022/2023,Q4,67,Okanagan Skaha,Teacher,Female,281,262.277,44,86644
District Level,2022/2023,Q1,68,Nanaimo-Ladysmith,Administrator,All,79,79,50,133334
District Level,2022/2023,Q1,68,Nanaimo-Ladysmith,Administrator,Male,27,27,51,136338
District Level,2022/2023,Q1,68,Nanaimo-Ladysmith,Administrator,Female,52,52,50,131775
District Level,2022/2023,Q1,68,Nanaimo-Ladysmith,Educator,All,1008,942.42,45,87217
District Level,2022/2023,Q1,68,Nanaimo-Ladysmith,Educator,Male,282,272.867,46,88528
District Level,2022/2023,Q1,68,Nanaimo-Ladysmith,Educator,Female,726,669.553,45,86721
District Level,2022/2023,Q1,68,Nanaimo-Ladysmith,Teacher,All,929,863.42,45,83522
District Level,2022/2023,Q1,68,Nanaimo-Ladysmith,Teacher,Male,255,245.867,45,83657
District Level,2022/2023,Q1,68,Nanaimo-Ladysmith,Teacher,Female,674,617.553,45,83472
District Level,2022/2023,Q4,68,Nanaimo-Ladysmith,Administrator,All,75,75,51,139832
District Level,2022/2023,Q4,68,Nanaimo-Ladysmith,Administrator,Male,26,26,52,143841
District Level,2022/2023,Q4,68,Nanaimo-Ladysmith,Administrator,Female,49,49,50,137705
District Level,2022/2023,Q4,68,Nanaimo-Ladysmith,Educator,All,1058,977.187,45,90328
District Level,2022/2023,Q4,68,Nanaimo-Ladysmith,Educator,Male,297,283.831,46,91821
District Level,2022/2023,Q4,68,Nanaimo-Ladysmith,Educator,Female,761,693.356,45,89771
District Level,2022/2023,Q4,68,Nanaimo-Ladysmith,Teacher,All,983,902.187,45,86806
District Level,2022/2023,Q4,68,Nanaimo-Ladysmith,Teacher,Male,271,257.831,45,87007
District Level,2022/2023,Q4,68,Nanaimo-Ladysmith,Teacher,Female,712,644.356,44,86732
District Level,2022/2023,Q1,69,Qualicum,Administrator,All,28,28,51,133847
District Level,2022/2023,Q1,69,Qualicum,Administrator,Male,10,10,52,138694
District Level,2022/2023,Q1,69,Qualicum,Administrator,Female,18,18,51,131154
District Level,2022/2023,Q1,69,Qualicum,Educator,All,314,290.48,45,87136
District Level,2022/2023,Q1,69,Qualicum,Educator,Male,95,90.51,46,89421
District Level,2022/2023,Q1,69,Qualicum,Educator,Female,219,199.97,45,86190
District Level,2022/2023,Q1,69,Qualicum,Teacher,All,286,262.48,44,83300
District Level,2022/2023,Q1,69,Qualicum,Teacher,Male,85,80.51,45,84394
District Level,2022/2023,Q1,69,Qualicum,Teacher,Female,201,181.97,44,82859
District Level,2022/2023,Q4,69,Qualicum,Administrator,All,31,31,51,135898
District Level,2022/2023,Q4,69,Qualicum,Administrator,Male,11,11,51,146149
District Level,2022/2023,Q4,69,Qualicum,Administrator,Female,20,20,51,130259
District Level,2022/2023,Q4,69,Qualicum,Educator,All,320,290.105,45,89863
District Level,2022/2023,Q4,69,Qualicum,Educator,Male,98,91.96,46,92043
District Level,2022/2023,Q4,69,Qualicum,Educator,Female,222,198.145,45,88965
District Level,2022/2023,Q4,69,Qualicum,Teacher,All,289,259.105,45,85738
District Level,2022/2023,Q4,69,Qualicum,Teacher,Male,87,80.96,45,86031
District Level,2022/2023,Q4,69,Qualicum,Teacher,Female,202,178.145,44,85621
District Level,2022/2023,Q1,70,Pacific Rim,Administrator,All,30,32,47,131325
District Level,2022/2023,Q1,70,Pacific Rim,Administrator,Male,13,13,49,139551
District Level,2022/2023,Q1,70,Pacific Rim,Administrator,Female,17,19,47,125697
District Level,2022/2023,Q1,70,Pacific Rim,Educator,All,291,279.8614,44,85721
District Level,2022/2023,Q1,70,Pacific Rim,Educator,Male,76,75.8424,45,90640
District Level,2022/2023,Q1,70,Pacific Rim,Educator,Female,215,204.019,43,84009
District Level,2022/2023,Q1,70,Pacific Rim,Teacher,All,261,247.8614,43,80395
District Level,2022/2023,Q1,70,Pacific Rim,Teacher,Male,63,62.8424,45,81006
District Level,2022/2023,Q1,70,Pacific Rim,Teacher,Female,198,185.019,43,80201
District Level,2022/2023,Q4,70,Pacific Rim,Administrator,All,28,28,48,132433
District Level,2022/2023,Q4,70,Pacific Rim,Administrator,Male,14,14,50,140084
District Level,2022/2023,Q4,70,Pacific Rim,Administrator,Female,14,14,46,124782
District Level,2022/2023,Q4,70,Pacific Rim,Educator,All,289,275.113,44,89632
District Level,2022/2023,Q4,70,Pacific Rim,Educator,Male,77,76.943,46,95782
District Level,2022/2023,Q4,70,Pacific Rim,Educator,Female,212,198.17,44,87434
District Level,2022/2023,Q4,70,Pacific Rim,Teacher,All,261,247.113,44,85226
District Level,2022/2023,Q4,70,Pacific Rim,Teacher,Male,63,62.943,45,86239
District Level,2022/2023,Q4,70,Pacific Rim,Teacher,Female,198,184.17,43,84908
District Level,2022/2023,Q1,71,Comox Valley,Administrator,All,52,51.6,51,130520
District Level,2022/2023,Q1,71,Comox Valley,Administrator,Male,24,24,51,135892
District Level,2022/2023,Q1,71,Comox Valley,Administrator,Female,28,27.6,51,125915
District Level,2022/2023,Q1,71,Comox Valley,Educator,All,692,631.0589,46,87559
District Level,2022/2023,Q1,71,Comox Valley,Educator,Male,185,176.7373,47,91230
District Level,2022/2023,Q1,71,Comox Valley,Educator,Female,507,454.3216,46,86231
District Level,2022/2023,Q1,71,Comox Valley,Teacher,All,640,579.4589,46,84111
District Level,2022/2023,Q1,71,Comox Valley,Teacher,Male,161,152.7373,47,84613
District Level,2022/2023,Q1,71,Comox Valley,Teacher,Female,479,426.7216,46,83944
District Level,2022/2023,Q4,71,Comox Valley,Administrator,All,53,52.6,52,139178
District Level,2022/2023,Q4,71,Comox Valley,Administrator,Male,24,24,52,146057
District Level,2022/2023,Q4,71,Comox Valley,Administrator,Female,29,28.6,52,133485
District Level,2022/2023,Q4,71,Comox Valley,Educator,All,710,642.7882,47,91880
District Level,2022/2023,Q4,71,Comox Valley,Educator,Male,198,187.1955,47,94882
District Level,2022/2023,Q4,71,Comox Valley,Educator,Female,512,455.5927,47,90736
District Level,2022/2023,Q4,71,Comox Valley,Teacher,All,657,590.1882,46,88128
District Level,2022/2023,Q4,71,Comox Valley,Teacher,Male,174,163.1955,47,87863
District Level,2022/2023,Q4,71,Comox Valley,Teacher,Female,483,426.9927,46,88221
District Level,2022/2023,Q1,72,Campbell River,Administrator,All,33,33,52,133764
District Level,2022/2023,Q1,72,Campbell River,Administrator,Male,12,12,51,138293
District Level,2022/2023,Q1,72,Campbell River,Administrator,Female,21,21,53,131176
District Level,2022/2023,Q1,72,Campbell River,Educator,All,416,380.531,45,87577
District Level,2022/2023,Q1,72,Campbell River,Educator,Male,108,104.207,44,90098
District Level,2022/2023,Q1,72,Campbell River,Educator,Female,308,276.324,45,86694
District Level,2022/2023,Q1,72,Campbell River,Teacher,All,383,347.531,44,83598
District Level,2022/2023,Q1,72,Campbell River,Teacher,Male,96,92.207,43,84073
District Level,2022/2023,Q1,72,Campbell River,Teacher,Female,287,255.324,44,83439
District Level,2022/2023,Q4,72,Campbell River,Administrator,All,32,32,53,141241
District Level,2022/2023,Q4,72,Campbell River,Administrator,Male,12,12,52,146253
District Level,2022/2023,Q4,72,Campbell River,Administrator,Female,20,20,53,138234
District Level,2022/2023,Q4,72,Campbell River,Educator,All,414,385.116,45,91299
District Level,2022/2023,Q4,72,Campbell River,Educator,Male,107,103.351,45,94953
District Level,2022/2023,Q4,72,Campbell River,Educator,Female,307,281.765,45,90030
District Level,2022/2023,Q4,72,Campbell River,Teacher,All,383,353.116,45,87127
District Level,2022/2023,Q4,72,Campbell River,Teacher,Male,95,91.351,45,88473
District Level,2022/2023,Q4,72,Campbell River,Teacher,Female,288,261.765,45,86683
District Level,2022/2023,Q1,73,Kamloops-Thompson,Administrator,All,94,93.2285,50,133165
District Level,2022/2023,Q1,73,Kamloops-Thompson,Administrator,Male,45,44.2285,50,134229
District Level,2022/2023,Q1,73,Kamloops-Thompson,Administrator,Female,49,49,51,132258
District Level,2022/2023,Q1,73,Kamloops-Thompson,Educator,All,1109,1033.9645,45,89579
District Level,2022/2023,Q1,73,Kamloops-Thompson,Educator,Male,292,280.6039,46,94072
District Level,2022/2023,Q1,73,Kamloops-Thompson,Educator,Female,817,753.3606,44,88032
District Level,2022/2023,Q1,73,Kamloops-Thompson,Teacher,All,1016,940.736,44,85540
District Level,2022/2023,Q1,73,Kamloops-Thompson,Teacher,Male,248,236.3754,45,86857
District Level,2022/2023,Q1,73,Kamloops-Thompson,Teacher,Female,768,704.3606,44,85130
District Level,2022/2023,Q4,73,Kamloops-Thompson,Administrator,All,95,94.4,50,138413
District Level,2022/2023,Q4,73,Kamloops-Thompson,Administrator,Male,42,41.4,50,139176
District Level,2022/2023,Q4,73,Kamloops-Thompson,Administrator,Female,53,53,50,137847
District Level,2022/2023,Q4,73,Kamloops-Thompson,Educator,All,1137,1067.537,45,92661
District Level,2022/2023,Q4,73,Kamloops-Thompson,Educator,Male,298,288.7396,46,96791
District Level,2022/2023,Q4,73,Kamloops-Thompson,Educator,Female,839,778.7974,44,91280
District Level,2022/2023,Q4,73,Kamloops-Thompson,Teacher,All,1043,973.137,44,88718
District Level,2022/2023,Q4,73,Kamloops-Thompson,Teacher,Male,257,247.3396,45,90188
District Level,2022/2023,Q4,73,Kamloops-Thompson,Teacher,Female,786,725.7974,44,88266
District Level,2022/2023,Q1,74,Gold Trail,Administrator,All,12,12,50,138801
District Level,2022/2023,Q1,74,Gold Trail,Administrator,Male,Msk,Msk,Msk,Msk
District Level,2022/2023,Q1,74,Gold Trail,Administrator,Female,Msk,Msk,Msk,Msk
District Level,2022/2023,Q1,74,Gold Trail,Educator,All,84,82.6,45,90178
District Level,2022/2023,Q1,74,Gold Trail,Educator,Male,28,27.6,43,89105
District Level,2022/2023,Q1,74,Gold Trail,Educator,Female,56,55,46,90742
District Level,2022/2023,Q1,74,Gold Trail,Teacher,All,72,70.6,44,81636
District Level,2022/2023,Q1,74,Gold Trail,Teacher,Male,24,23.6,42,80272
District Level,2022/2023,Q1,74,Gold Trail,Teacher,Female,48,47,45,82331
District Level,2022/2023,Q4,74,Gold Trail,Administrator,All,14,14,51,150762
District Level,2022/2023,Q4,74,Gold Trail,Administrator,Male,Msk,Msk,Msk,Msk
District Level,2022/2023,Q4,74,Gold Trail,Administrator,Female,Msk,Msk,Msk,Msk
District Level,2022/2023,Q4,74,Gold Trail,Educator,All,91,89.45,45,93634
District Level,2022/2023,Q4,74,Gold Trail,Educator,Male,29,29,44,93509
District Level,2022/2023,Q4,74,Gold Trail,Educator,Female,62,60.45,46,93692
District Level,2022/2023,Q4,74,Gold Trail,Teacher,All,77,75.45,44,83380
District Level,2022/2023,Q4,74,Gold Trail,Teacher,Male,25,25,45,84658
District Level,2022/2023,Q4,74,Gold Trail,Teacher,Female,52,50.45,44,82777
District Level,2022/2023,Q1,75,Mission,Administrator,All,39,39,48,128433
District Level,2022/2023,Q1,75,Mission,Administrator,Male,14,14,46,132708
District Level,2022/2023,Q1,75,Mission,Administrator,Female,25,25,49,126154
District Level,2022/2023,Q1,75,Mission,Educator,All,490,457.341,46,85717
District Level,2022/2023,Q1,75,Mission,Educator,Male,121,118.971,48,91999
District Level,2022/2023,Q1,75,Mission,Educator,Female,369,338.37,45,83735
District Level,2022/2023,Q1,75,Mission,Teacher,All,451,418.341,46,81581
District Level,2022/2023,Q1,75,Mission,Teacher,Male,107,104.971,49,86024
District Level,2022/2023,Q1,75,Mission,Teacher,Female,344,313.37,45,80258
District Level,2022/2023,Q4,75,Mission,Administrator,All,41,41,49,132128
District Level,2022/2023,Q4,75,Mission,Administrator,Male,14,14,47,138271
District Level,2022/2023,Q4,75,Mission,Administrator,Female,27,27,50,128853
District Level,2022/2023,Q4,75,Mission,Educator,All,481,451.728,46,89707
District Level,2022/2023,Q4,75,Mission,Educator,Male,116,115.457,48,95313
District Level,2022/2023,Q4,75,Mission,Educator,Female,365,336.271,45,87961
District Level,2022/2023,Q4,75,Mission,Teacher,All,440,410.728,46,85573
District Level,2022/2023,Q4,75,Mission,Teacher,Male,102,101.457,48,88889
District Level,2022/2023,Q4,75,Mission,Teacher,Female,338,309.271,45,84600
District Level,2022/2023,Q1,78,Fraser-Cascade,Administrator,All,19,19,56,135047
District Level,2022/2023,Q1,78,Fraser-Cascade,Administrator,Male,Msk,Msk,Msk,Msk
District Level,2022/2023,Q1,78,Fraser-Cascade,Administrator,Female,Msk,Msk,Msk,Msk
District Level,2022/2023,Q1,78,Fraser-Cascade,Educator,All,149,146.0743,46,87775
District Level,2022/2023,Q1,78,Fraser-Cascade,Educator,Male,56,54.6125,47,90099
District Level,2022/2023,Q1,78,Fraser-Cascade,Educator,Female,93,91.4618,46,86370
District Level,2022/2023,Q1,78,Fraser-Cascade,Teacher,All,130,127.0743,45,80719
District Level,2022/2023,Q1,78,Fraser-Cascade,Teacher,Male,47,45.6125,46,80494
District Level,2022/2023,Q1,78,Fraser-Cascade,Teacher,Female,83,81.4618,44,80845
District Level,2022/2023,Q4,78,Fraser-Cascade,Administrator,All,16,16,55,142144
District Level,2022/2023,Q4,78,Fraser-Cascade,Administrator,Male,Msk,Msk,Msk,Msk
District Level,2022/2023,Q4,78,Fraser-Cascade,Administrator,Female,Msk,Msk,Msk,Msk
District Level,2022/2023,Q4,78,Fraser-Cascade,Educator,All,144,135.5029,47,92875
District Level,2022/2023,Q4,78,Fraser-Cascade,Educator,Male,54,52.2125,48,95449
District Level,2022/2023,Q4,78,Fraser-Cascade,Educator,Female,90,83.2904,47,91336
District Level,2022/2023,Q4,78,Fraser-Cascade,Teacher,All,128,119.5029,46,86432
District Level,2022/2023,Q4,78,Fraser-Cascade,Teacher,Male,45,43.2125,46,85137
District Level,2022/2023,Q4,78,Fraser-Cascade,Teacher,Female,83,76.2904,46,87117
District Level,2022/2023,Q1,79,Cowichan Valley,Administrator,All,48,48,50,136507
District Level,2022/2023,Q1,79,Cowichan Valley,Administrator,Male,17,17,51,136341
District Level,2022/2023,Q1,79,Cowichan Valley,Administrator,Female,31,31,50,136597
District Level,2022/2023,Q1,79,Cowichan Valley,Educator,All,626,581.757,46,86566
District Level,2022/2023,Q1,79,Cowichan Valley,Educator,Male,168,159.122,46,87649
District Level,2022/2023,Q1,79,Cowichan Valley,Educator,Female,458,422.635,46,86172
District Level,2022/2023,Q1,79,Cowichan Valley,Teacher,All,578,533.757,46,82623
District Level,2022/2023,Q1,79,Cowichan Valley,Teacher,Male,151,142.122,45,82410
District Level,2022/2023,Q1,79,Cowichan Valley,Teacher,Female,427,391.635,46,82698
District Level,2022/2023,Q4,79,Cowichan Valley,Administrator,All,49,49,51,144103
District Level,2022/2023,Q4,79,Cowichan Valley,Administrator,Male,16,16,51,143739
District Level,2022/2023,Q4,79,Cowichan Valley,Administrator,Female,33,33,51,144274
District Level,2022/2023,Q4,79,Cowichan Valley,Educator,All,642,592.5686,46,89914
District Level,2022/2023,Q4,79,Cowichan Valley,Educator,Male,174,164.9686,45,90390
District Level,2022/2023,Q4,79,Cowichan Valley,Educator,Female,468,427.6,46,89744
District Level,2022/2023,Q4,79,Cowichan Valley,Teacher,All,593,543.5686,45,85790
District Level,2022/2023,Q4,79,Cowichan Valley,Teacher,Male,158,148.9686,44,85369
District Level,2022/2023,Q4,79,Cowichan Valley,Teacher,Female,435,394.6,46,85937
District Level,2022/2023,Q1,81,Fort Nelson,Administrator,All,Msk,Msk,Msk,Msk
District Level,2022/2023,Q1,81,Fort Nelson,Administrator,Male,Msk,Msk,Msk,Msk
District Level,2022/2023,Q1,81,Fort Nelson,Administrator,Female,Msk,Msk,Msk,Msk
District Level,2022/2023,Q1,81,Fort Nelson,Educator,All,50,49.3122,44,92077
District Level,2022/2023,Q1,81,Fort Nelson,Educator,Male,17,16.7348,42,90374
District Level,2022/2023,Q1,81,Fort Nelson,Educator,Female,33,32.5774,45,92997
District Level,2022/2023,Q1,81,Fort Nelson,Teacher,All,43,42.3122,44,84909
District Level,2022/2023,Q1,81,Fort Nelson,Teacher,Male,16,15.7348,42,86595
District Level,2022/2023,Q1,81,Fort Nelson,Teacher,Female,27,26.5774,45,83875
District Level,2022/2023,Q4,81,Fort Nelson,Administrator,All,Msk,Msk,Msk,Msk
District Level,2022/2023,Q4,81,Fort Nelson,Administrator,Male,Msk,Msk,Msk,Msk
District Level,2022/2023,Q4,81,Fort Nelson,Administrator,Female,Msk,Msk,Msk,Msk
District Level,2022/2023,Q4,81,Fort Nelson,Educator,All,51,49.6794,45,97089
District Level,2022/2023,Q4,81,Fort Nelson,Educator,Male,18,17.102,43,97403
District Level,2022/2023,Q4,81,Fort Nelson,Educator,Female,33,32.5774,46,96911
District Level,2022/2023,Q4,81,Fort Nelson,Teacher,All,43,41.6794,44,88470
